Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 6,Transcriptomics private topic 9,Proteomics private topic 5
-0.41731805,-0.002876266,-0.046833336,-0.31443903,-0.27616358,-0.22261737,0.08542803,-0.13687915,-0.12870607,-0.23272866
-0.15825377,0.16723138,3.9489357,-0.6526947,-0.43828124,-0.3947615,-0.58415645,-0.2674657,-0.34655568,-0.5285541
-1.0832483,-0.43291685,3.377147,-0.36631465,-0.3155751,-0.39148653,-0.34489357,-0.29080024,-0.36278787,-0.5049151
-0.6207025,-0.21245973,-0.3898694,-0.55319256,2.8435154,-1.0993842,-0.56030506,-0.18103604,-0.2776201,-0.49490884
-0.6116283,-0.5176382,-0.28302792,-0.28060618,-0.5249878,-0.6815408,3.2997615,-0.23145215,-0.25966412,-0.27258623
-0.23871207,-0.31986248,-0.36460736,0.295932,2.5864162,-1.1782657,0.15728551,0.090625174,0.34063894,-0.6791158
-1.2812951,-0.39697355,-0.055025205,-0.44870284,-0.2554916,-0.2116194,-0.3239954,-0.23698993,-0.22597574,3.9030755
-1.0217508,-0.12322074,-0.20382893,-0.08121275,-0.5657277,-0.15784527,-0.09569176,-0.2005562,-0.1873025,0.026569169
-0.0965571,-0.23273331,-0.35291386,-0.20900589,-0.19665372,-0.13855049,-0.2906664,-0.22747532,-0.23383768,-0.15395239
-0.06608009,-0.30841443,-0.094788976,-0.6648189,3.2811437,-0.5987226,-0.31617668,-0.2484549,-0.34170038,-0.69529474
-0.52658993,-0.92912877,-0.7948632,-0.4539566,2.3500745,-0.13767657,-0.5889179,-0.21717022,-0.35991272,-0.2849316
-0.044116817,0.12970018,-0.24473187,-0.26095325,-0.20900291,-0.18276446,-0.16796815,-0.2283475,-0.22610424,-0.016937908
-0.54010534,-0.16845675,-0.5186113,3.651308,-0.3985979,0.22007722,-0.09640673,-0.15521774,-0.21169779,-0.19904004
0.5707606,-0.0040634754,-0.6534201,0.02388382,-0.37930053,0.22724211,-0.53406185,-0.18163218,-0.2811439,-0.0020352309
-1.0517869,-0.55056554,-0.021777086,-0.73830867,-0.39177155,0.013668459,-0.6275823,-0.22605217,-0.21588935,3.994797
3.6261487,-0.21798682,-0.27872938,-0.41437837,-0.26287338,-0.4700095,-0.20682248,-0.119341955,-0.11886346,-0.20465839
-0.19181977,0.67095584,-0.16010648,-0.37073785,-0.10542421,0.01191058,-0.28893027,-0.24032806,-0.24712247,-0.056905523
-0.85965776,-0.20280726,-0.11800789,3.1522326,-0.28361958,-0.055601984,-0.56566477,-0.16549022,-0.18992469,-0.21829055
-0.55251396,-0.32989213,-0.37580657,-0.3436158,3.1490827,0.44495994,-0.69738746,-0.17535838,-0.31093714,-0.6762798
-0.3702518,-0.4695199,-0.10059501,-0.4266569,-0.32314846,-0.18990806,3.0265956,-0.2502464,-0.27705196,-0.33517948
3.0094547,-0.43675965,-0.27006894,-0.36566985,-0.2797237,-0.09531925,-0.6011621,-0.25089395,-0.2814259,0.12905826
-0.2859735,-0.22428873,-0.29470557,0.0016955435,-0.03271675,0.20310229,-0.1390052,-0.23923685,-0.16107535,-0.07270119
-0.08960129,-0.007385131,-0.3287688,3.8165646,-0.29261547,0.3261152,-0.09969297,-0.16115002,-0.1753167,-0.2759836
-1.089265,-0.15849364,-0.3416658,-0.4515639,3.1166544,0.13447109,-0.8609594,-0.20615798,-0.31720978,-0.60068387
-0.4440084,-0.46037257,0.014408693,-0.189578,-0.27504277,-0.22828773,0.124339975,5.431122,5.4260254,-0.123504795
-0.0400725,-0.27625424,-0.325325,0.20068765,-0.5569134,-0.3870344,0.25395456,-0.16135992,-0.14610353,-0.22282651
-0.5254538,-0.35499954,0.08993423,-0.00093221664,-0.5042792,-0.63906467,-0.04695773,5.4281363,5.3347316,-0.07834748
-0.025485374,0.5993215,0.0020242683,-0.4417735,-0.31043285,0.25706258,-0.2695868,-0.21869916,-0.2106864,0.024598775
-0.506789,3.2867537,-0.21348777,-0.32640895,-0.34262916,-0.13457568,-0.21672311,-0.21643095,-0.30739924,-0.2392803
-0.2583574,-0.054992974,-0.05231405,-0.65722203,-0.46311754,0.68313193,0.23921686,-0.2369577,-0.23771457,-0.07773558
-0.2903269,-0.28683463,-0.069851145,-0.6324506,2.9989104,-0.6653395,-0.67117715,-0.25966626,-0.33229277,-0.615008
-0.5384546,-1.2441978,-0.20310944,0.055964842,3.4659553,0.053589024,0.2804515,-0.13440022,-0.14690672,-0.7566379
0.007265579,-0.054226063,-0.53263044,0.34563714,-0.33830723,0.025987744,-0.12757352,-0.19032028,-0.19047444,-0.1993229
0.08659668,-0.33035818,-0.54065347,-0.27596924,-0.26632252,-0.11658674,2.476696,-0.24434945,-0.2737958,-0.18470336
-0.21397567,-0.24295923,-0.11933348,-0.011302553,-0.46765846,-0.006682031,-0.074607566,-0.22181949,-0.21750629,2.1321104
-0.18874745,-0.20544086,-0.4562891,-0.39217395,-0.2432082,0.074186035,-0.11744335,5.1605997,5.097632,-0.33490366
-0.39448637,-0.4302482,-0.18342915,-0.28175336,0.46298203,-0.65951115,-0.46474808,-0.23873357,-0.20278084,0.18348843
-0.2214073,-0.23417377,-0.23449057,-0.28357172,-0.34358335,-0.18182647,-0.24722978,5.0296474,4.9722652,-0.2175485
-0.5080284,-0.52296156,-0.03886664,3.3569415,-0.3658557,-0.12021816,-0.064611055,-0.15754205,-0.18218867,-0.14788537
-0.63212824,-0.4287133,-0.51017916,-0.28757977,3.2157898,0.21281502,-0.13061671,-0.19812159,-0.33476925,-0.6350906
-0.07370286,-0.3758781,-0.5339849,-0.19210513,0.12757608,-0.3871634,-1.0380344,0.016370388,0.0007983641,-0.14649804
-0.09944473,-0.27848125,-0.22985305,-0.36748022,-0.23251078,-0.16909316,-0.36749125,-0.24366324,-0.24716337,-0.39133504
-0.39558128,3.6366465,-0.42380825,-0.32503444,-0.1894892,-0.8611325,-0.07696152,-0.325271,-0.3781543,-0.2936169
0.2665468,0.48385936,0.25310135,-0.36197492,-0.36117953,-0.14788538,-0.27953866,-0.22973168,-0.16693524,-0.31772724
0.21214397,-0.47139025,3.9670496,-0.079819486,-0.57681084,0.25803152,-0.86158824,-0.27043,-0.31971934,-0.49612316
-0.041228093,-0.43658012,-0.2173055,-0.16299433,-0.36737084,-0.34265447,-0.26344085,-0.20151345,-0.1912148,-0.14442039
-0.2316787,-0.5399097,-0.08748944,-0.3819246,-0.3919113,3.3120513,0.4080639,-0.19907604,-0.29091424,-0.19631942
0.44597697,-0.8260624,3.7946727,0.022078648,-0.45224726,0.071538925,-0.6351697,-0.23873663,-0.30161968,-0.46570867
0.6208636,-0.2081368,0.22091481,-0.072389916,-0.25757232,0.015320428,0.3742335,-0.3255596,-0.29799458,-0.044346176
-0.444412,-0.3321921,-0.43770593,-0.45017406,2.2754288,-0.35400358,-0.71435326,-0.27303642,-0.35452065,-0.4053772
-0.45897657,3.2013376,-0.016942017,-0.16304083,-0.24470872,-0.69184184,-0.27187818,-0.29711884,-0.3926486,-0.708761
-0.49910083,-0.6257328,-0.09202339,-0.0169122,2.1950207,-0.51211697,-0.97871125,-0.39386296,-0.30524495,-0.53432786
-0.3820132,-0.056445066,-0.22148795,-0.76365876,3.3352127,-0.53795207,0.18276459,-0.15273751,-0.2405031,-0.7444574
-0.098831594,-0.5486486,-0.19037384,-0.11306484,0.012525484,0.034112215,0.06936334,-0.19532771,-0.16916496,0.13344029
-0.8733728,-0.24543244,0.29953825,0.23566476,-0.14152665,0.3651349,-0.55339336,-0.0026378871,-0.030067002,-0.08288893
-0.1233439,-0.2743563,-0.4298944,-0.14942303,-0.1520028,3.2266653,-0.20904735,-0.21001543,-0.23675236,-0.1412104
3.5409718,-0.19849637,-0.09512548,-0.03809751,-0.39498425,0.050558016,-0.15382689,-0.13014865,-0.13968481,-0.70561475
-0.017219722,-0.5585365,-0.07312954,-0.17759828,-0.498384,3.0948405,0.58740497,-0.20089255,-0.21481998,-0.034913167
-0.2935369,-0.3517559,-0.18127376,-0.36708888,-0.095031515,-0.06782949,-0.56837666,-0.30342332,-0.18942714,-0.15796754
0.18218952,-0.35247734,-0.34704453,-0.01182276,-0.48238865,-0.038441792,-0.32259864,-0.20834528,-0.18577087,-0.05468618
0.0810777,2.0132482,0.011101991,-0.027378008,-0.5540444,-0.3041473,0.26806295,-0.29142067,-0.31995574,-0.31853566
-0.69354373,0.10720509,-0.012344137,-0.43544552,-0.43456745,0.102358475,2.9260044,-0.24040423,-0.29657632,-0.54882663
-0.44032663,0.031860247,-0.71030164,-0.17236787,3.3517756,0.07134316,-0.7019573,-0.15640885,-0.25886568,-0.64808446
-0.004999079,-0.17298459,-0.44271052,-0.64325196,-0.3286464,3.3674376,-0.5036697,-0.19350405,-0.25428224,-0.092060104
-0.9570472,-8.186139e-05,-0.38377714,-0.2866465,3.3640635,0.042834535,0.047095373,-0.13942857,-0.22857988,-0.7322157
-0.65627754,-0.045752406,-0.1221596,-0.22904868,-0.34041056,-0.19691142,0.17791478,-0.19065566,-0.1545382,-0.21350849
-0.26852834,-0.27784297,0.9825131,0.14703088,-0.19214822,0.08029116,-0.32641864,-0.33968157,-0.1460655,0.013599444
-0.26710615,3.7200327,0.23585072,-0.3697807,-0.5436846,-0.25243068,0.051137723,-0.27623975,-0.3181114,-0.18296872
0.0299385,-0.36944437,-0.12380983,-0.047587685,-0.28312087,-0.14166895,-0.12274857,-0.24694596,-0.2760887,-0.44991118
3.7042656,-0.48089808,-0.12010059,-0.3580852,-0.60122967,0.18600555,-0.07241826,-0.27991617,-0.30836722,-0.3075781
0.11280475,-1.1580098,-0.53287315,0.008553244,-0.8622901,-0.31643373,-0.7555396,-0.2466237,-0.27517423,0.37134758
-0.4520523,-0.26167685,-0.18423735,3.5533683,-0.39351058,0.058676094,-0.13217844,-0.17200015,-0.19738097,-0.200459
0.14994386,-0.52553207,0.10375652,0.4677129,-0.32189092,-0.42558217,-0.44061834,0.7653288,0.77715963,-0.014320911
-0.8489785,-0.77667296,0.41189936,0.13536896,-0.1925025,-0.17126465,0.2039182,-0.17060842,-0.13206612,4.092042
-1.924251,-0.7610034,0.70175886,-0.31702867,-0.5065092,0.07506055,-0.43966305,-0.22693922,-0.20781918,0.45244122
-0.27296615,-0.38019937,-0.49962905,0.2614786,-0.615967,0.16394573,-0.40178388,-0.1832216,-0.1464761,-0.008134345
-0.17790988,-0.49053958,-0.33819827,0.14731112,-0.1959798,-0.5976161,3.4642558,-0.24184713,-0.2692428,-0.2594785
-0.2734328,-0.4908799,-0.40631336,2.6491144,-0.48509085,-0.19608256,-0.69346684,-0.16631843,-0.20996799,-0.060703598
-1.1228988,-0.06412172,-0.6127464,3.588766,-0.4718812,0.3185433,-0.12377957,-0.13536462,-0.22896908,-0.20232317
-0.3924814,-0.28900212,-0.072170675,-0.27207687,-0.42040777,0.016590409,-0.088762306,-0.21813112,-0.1874098,-0.23184864
-0.44828352,-0.029668383,0.13474847,-0.19674987,-0.34908617,0.20354697,-0.5161519,-0.21211214,-0.2063845,-0.23484908
-0.29968676,-0.57245916,-0.3294855,3.382813,-0.26573235,-0.67409325,-0.285865,-0.22525518,-0.25127852,-0.47251663
0.06411466,3.7916026,-0.38262078,-0.54575485,-0.26077557,-0.4326817,0.23298717,-0.31681833,-0.38864797,-0.29088694
-0.07186004,0.20393725,-0.29044446,-0.071651585,-0.42212903,0.41396043,-0.23064598,0.22419222,0.4988573,-0.2449658
0.041430093,-0.13338229,0.12911502,-0.24441497,-0.19750397,-0.637639,0.056646407,0.18776514,0.51160294,-0.25287974
-0.044549283,0.33066836,-0.65309393,-0.021340162,-0.59089005,-0.83024395,-0.3128818,-0.20905107,-0.20105462,0.012700443
-0.49597245,3.6227117,-0.44556576,-0.27765602,-0.23734093,-0.70652837,-0.013328221,-0.24507804,-0.3477466,-0.24706222
-0.23519936,0.07832821,-0.27120343,-0.2142538,0.70924383,-0.4491265,0.01656017,0.035355847,0.26076856,-0.5802757
-0.22841431,-0.099669054,0.2025733,2.8009014,-0.3446325,-0.6234695,0.07640977,-0.24232888,-0.13256949,-0.24380395
-0.55768067,-0.18893126,-0.14057101,-0.45529038,-0.3886701,-0.82413423,3.6436758,-0.24649426,-0.27800047,-0.28785634
-0.02899415,-0.43434238,-0.3149941,-0.05147859,-0.26844138,0.23561203,-0.15087269,0.10995491,0.43730944,-0.44275793
0.033669855,-0.38767183,-0.26458746,2.6611266,-0.15425248,-1.0123765,-0.4637298,-0.2023998,-0.2510356,0.19783527
0.18394712,-0.5254383,-0.28422207,-0.27885708,2.637803,0.1794649,-0.60084146,-0.283047,-0.36904654,-0.67044693
0.35557988,0.280741,0.44765395,-0.31898785,-0.28841406,-1.2115735,-0.09907476,-0.22359857,-0.2257362,0.12452533
-0.072591044,-0.21541046,-0.2918134,-0.15092537,-0.46194017,-0.4669453,-0.5416082,-0.107621655,-0.12502716,-0.50109446
-0.65509355,-0.038554817,0.44161302,-0.4543231,-0.328894,3.4311237,-0.082683764,-0.22111234,-0.32616475,-0.16322193
-0.406444,3.9306517,0.100903004,-0.36566234,-0.5552688,-0.25942162,-0.04925631,-0.28905034,-0.40494478,-0.22749816
-0.73161083,-0.11597307,-0.54868025,-0.27447158,3.1075816,0.04501933,-0.6491648,-0.2619044,-0.34396234,-0.68505585
0.01807838,-0.8408141,-0.14293359,-0.6107399,-0.17780143,-0.40256205,-0.27897316,-0.22221689,-0.201935,4.2180634
-0.501928,-0.24704354,-0.6816115,-0.49013233,-0.36990216,-1.0308211,-0.1043597,-0.22503507,-0.21717373,3.8070168
-0.13027221,0.1963536,3.999251,-0.38884637,-0.31454042,0.17168035,-0.37963104,-0.17852068,-0.28954923,-0.44086406
-0.15257002,2.3931205,0.07803364,-0.61925006,-0.38692987,-0.7237176,-0.4918482,-0.28924927,-0.3986261,0.041449435
3.5653808,-0.5484071,-0.061233655,-0.08453183,-0.3149256,0.3055834,-0.46511176,-0.21871358,-0.23672837,-0.12906061
-0.13711,-0.08875096,-0.61658216,-0.30883288,-0.3332314,-0.41323048,-0.3531359,-0.24471173,-0.21336484,-0.33701247
-0.18956254,-0.07406101,-0.38079596,-0.61630857,-0.3597225,-0.5977105,0.12533937,-0.22468238,-0.2129037,3.8617427
-0.28220165,-0.30623087,-0.82682383,-0.15976904,0.081825644,0.46960515,-0.030633464,0.047437247,0.34726393,-0.13419822
-0.15909009,-0.23186684,0.96286327,0.11883606,0.009447187,-0.11961677,-0.61183393,-0.20320714,-0.12477309,0.13014473
-0.65841395,-0.28099415,-0.68199086,0.1400948,-0.24746175,-0.4097366,-0.69403034,-0.18146183,-0.14195359,0.19145352
-0.65088105,0.106492504,-0.3951278,-0.068486,-0.3042225,-0.20044275,-0.059173234,-0.22599415,-0.23580115,-0.17912824
-0.121315196,-0.13083512,3.3209631,-1.0467889,-0.53442806,-0.018603042,0.25308973,-0.29239213,-0.37745523,-0.4748025
-0.5413994,-0.28897914,-0.2563265,3.091369,-0.18419644,-0.58244544,-0.47435838,-0.18871287,-0.22517988,0.18815711
-0.37092447,-0.16563003,-0.37091172,-0.27840695,-0.35894293,-0.11152501,-0.5305766,-0.20362315,-0.18678609,-0.1793216
-0.26946604,-0.49499834,3.7386851,0.07007471,-0.34731284,-1.0927837,-0.9754379,-0.20857333,-0.29470327,-0.37339732
-0.60461825,2.3469026,-0.33643192,-0.29387435,-0.103248045,-1.0538177,-0.46471164,-0.38601378,-0.37533495,-0.28632605
0.028520003,3.680399,0.087754875,-0.1060801,-0.58340865,-0.91626453,-0.27283055,-0.3038101,-0.3938469,-0.6911794
-0.07211113,-0.5251175,-0.07351425,-0.25672203,-0.3104651,0.10648459,3.4482594,-0.24455683,-0.27595627,-0.27735662
0.35680884,-0.46052653,-0.35358506,-0.5465655,-0.4170326,3.7413716,0.047160536,-0.24751489,-0.3211579,-0.17216477
0.0039407983,-0.049210392,-0.35630774,0.14599353,-0.42307764,-0.016569763,-0.6777686,-0.22245207,-0.19683763,-0.056103207
-0.84242064,-0.4972949,-0.1785365,-0.09323425,-0.4257383,-0.49555242,-0.34389022,-0.21795377,-0.21705665,0.0355494
-0.3101137,-0.43103778,-0.4684949,-0.31126243,-0.36061412,-0.28489015,-0.55982363,-0.20315798,-0.17863795,-0.117354736
-0.3989738,-0.31595477,-0.21553984,-0.52202857,-0.36683077,-0.7419995,3.6058269,-0.24768527,-0.2759462,-0.32871515
-0.08578997,-0.23254716,-0.3155258,-0.47434694,0.38780227,0.08033064,0.019468233,-0.1882204,-0.14279197,-0.023351012
-0.09280217,-0.3969859,2.8860312,-0.8368958,-0.47758895,-1.1843104,-0.7598268,-0.29578418,-0.37877733,-0.41807228
0.19585335,0.06673654,-0.14406358,-0.17526235,-0.49872395,-0.033547983,-0.05623801,-0.2481283,-0.20751935,-0.09845957
-0.43352646,-0.21977091,-0.2586678,0.066136636,-0.13365996,-0.19201823,-0.57519233,-0.24110511,-0.24995361,-0.2279882
-0.13952778,-0.47220647,-0.32778612,-0.3848418,-0.14710632,-0.06324708,-0.31967616,-0.2276954,-0.21667787,-0.31684083
-0.122228,0.12504832,-0.4616536,-0.3794613,-0.3231154,0.17219158,3.6234872,-0.2399677,-0.27288133,-0.2687844
0.046723843,0.06866854,0.11235294,-0.18799289,-0.26401162,-0.32868755,0.05226718,-0.18782717,-0.16827819,-0.04638406
-0.10847598,0.044492453,-0.10000143,0.0019049346,-0.30447164,3.7229283,0.11682149,-0.112492196,-0.17070982,-0.16342148
-0.3204816,0.71879077,-0.2688023,-0.28422529,-0.5420507,0.039568514,-0.25996625,-0.2999723,-0.39542732,-0.36343762
3.2093787,-0.27294433,-0.16393797,-0.52391326,-0.26013875,-0.5091505,-0.51067185,-0.23074579,-0.26244456,-0.35890716
-0.42609566,-0.64203,-0.41054803,-0.14495462,0.16613494,-0.18625994,-0.047378417,-0.20046306,-0.18353853,-0.21664466
-0.90944064,-0.8536411,-0.15626778,3.4356222,-0.3784403,0.11433881,-0.5121318,-0.23531818,-0.1557245,-0.16024615
-0.44464943,-0.292175,-0.69210625,3.7837582,-0.37671793,-0.50931036,-0.21525787,-0.14117329,-0.13272174,-0.3022958
-0.38763094,-0.6759046,-0.38953102,-0.44056404,3.2534418,-0.021200374,-0.11675525,-0.19280456,-0.31187746,-0.6205725
-0.5505091,0.07573507,-0.09202425,3.5381272,-0.43496853,0.500598,0.05520814,-0.1491336,-0.21629134,-0.19674058
-0.25536373,-0.47440347,-0.20340705,-0.1499658,-0.18254763,-0.49639308,-0.10791749,-0.26473537,-0.22527257,3.9146466
-0.33913463,-0.42391753,3.393715,0.00485909,-0.2714206,-1.1502427,-0.7214471,-0.25789243,-0.32383543,-0.345564
0.24844235,-0.26483345,-0.16709383,-0.2644477,-0.48034924,3.3043137,-0.30228785,-0.028431928,-0.015793795,-0.26280388
-0.23782997,-0.44355267,-0.63725466,-0.31818685,-0.5385987,-0.5661978,3.4502194,-0.22768174,-0.25395256,-0.24455409
-0.28683499,3.4921105,-0.6963517,-0.31445974,-0.41077542,-0.75376344,-0.017406285,-0.2957423,-0.38910013,-0.22159743
-0.48319677,0.028866172,-0.39272204,2.7986894,-0.21673965,-0.56565255,0.18374625,0.07477937,0.29958734,-0.27441198
-0.3215057,-0.46323815,-0.11164263,-1.0848775,-0.5813599,-0.2734588,0.1242882,-0.19940558,-0.1507822,0.16636723
0.063288435,-0.3680601,-0.3611806,3.5501468,-0.33383483,-0.4106939,-0.41340756,-0.19105399,-0.24110687,-0.21429262
-0.16202828,-0.08782449,-0.57542276,0.4901234,-0.3023427,0.07296467,-0.06489441,-0.16582167,-0.15103266,-0.030820318
-0.8147043,-0.5774833,2.4172606,-0.3779369,-0.016192239,-0.15450504,0.05127828,-0.24389397,-0.12425859,-0.461171
0.28360173,0.013458304,-0.39758492,0.20556611,-0.25731707,-0.26795644,-0.11113277,-0.17074026,-0.16742939,-0.17138787
-0.44343254,-0.22884467,-0.40081215,-0.29829556,-0.08767439,3.2008152,-0.40048987,-0.2488796,-0.34122452,-0.14828584
-0.6347591,-0.23135598,0.009903908,-0.21999164,0.34743923,-0.82494414,-0.15468669,-0.24692577,-0.23579028,-0.10654477
-0.41218102,-0.19190216,-0.52182215,-0.42311358,1.5575308,-0.3692335,-0.25405824,0.050311852,0.21299702,-0.6268578
-0.57358104,-0.12153389,3.9916315,-0.8450221,-0.495709,-0.7505818,-0.3203885,-0.2553753,-0.33529478,-0.4894783
0.2102761,0.059487656,-0.3301674,-0.07440194,-0.20621696,-0.15316577,-0.0989477,-0.21536992,-0.19235624,-0.07110921
-0.13041255,0.24441634,3.743679,-0.29769427,-0.43930733,-0.09772009,-0.30421233,-0.28025976,-0.36289674,-0.50114137
-0.15679479,-0.10155667,-0.39159077,-0.36413223,-0.48825905,-0.038004845,-0.39303207,-0.18183403,-0.15438665,-0.393134
-0.038106203,-0.30454123,0.022383362,-0.19819842,-0.18390682,-0.12228553,0.2088969,-0.07996528,-0.062824264,-0.2945664
0.8296752,0.11930096,0.08184242,0.5269661,0.017500512,0.38387847,-0.7101129,-0.17512645,-0.13156496,-0.11207864
-0.07379337,-0.34663603,-0.37714887,3.6656466,-0.33053866,-0.044397883,-0.36016363,-0.18139328,-0.21179871,-0.20161922
-0.9069022,-0.058860205,0.048441455,-0.41479462,-0.17491138,-0.22676107,-0.29030788,-0.23756273,-0.17261416,-0.0707327
3.9470158,-0.18372667,0.012508109,-0.2830093,-0.39002156,-0.4458572,-0.5708027,-0.2701913,-0.31127506,-0.22559886
0.51235014,3.7649062,-0.0024533123,-0.23912,0.1666642,-0.34347036,0.102589875,-0.33497444,-0.28925,-0.22923797
-0.10707541,-0.34041297,2.9441824,-0.2685382,-0.4087819,-0.28964907,-0.9207806,-0.18217883,-0.29207736,-0.37338468
-0.35550693,-0.16615537,-0.37487054,0.20030308,-0.09113859,0.14620715,0.22015134,-0.21531671,-0.14632173,-0.09554791
-0.16948712,-0.23848931,-0.29168895,-0.18191037,-0.23086128,-0.058694944,-0.20576268,-0.23298626,-0.238369,-0.33403152
-0.10724532,-0.4147366,0.073020086,-0.3070878,-0.152096,-0.4392038,-0.16966094,-0.1924541,-0.16413689,-0.187328
3.515801,0.14102986,-0.10528359,0.20583883,-0.31771463,-0.6554715,-0.4517464,-0.018406874,-0.054663274,-0.271586
-0.26511484,-0.2342766,-0.06188798,0.1449067,-0.099583,0.48454374,0.3000611,-0.22460769,-0.21897258,-0.018132074
-0.1580554,-0.21558248,-0.26629826,-0.1623745,-0.1841074,-0.22351235,-0.23992524,-0.17275864,-0.19830947,-0.25207955
-0.63654,-0.018410038,-0.2179801,-0.31959257,-0.14403051,0.16589901,-0.29654208,-0.108472876,-0.11287624,-0.2452288
0.18756329,-0.5098802,3.807478,-0.155246,-0.38099492,0.13138275,-0.7274674,-0.16547981,-0.27993798,-0.39558157
-0.54522866,-0.2976138,-0.20063531,0.3305924,-0.26352543,-0.2574231,0.06332717,0.14541668,0.452556,4.0157447
2.8822453,-0.10494953,-0.24117704,-0.24544941,-0.1178217,-0.08135022,-0.016618393,-0.26163208,-0.23261613,-0.5192321
-0.102726065,-0.18571538,-0.10446656,3.3464947,-0.34135687,-0.27578965,-0.55200315,-0.17115693,-0.21656628,-0.028283099
-0.0013593882,-1.0594807,-0.28379804,-0.85558844,-0.2155602,-0.2019232,-0.20908418,-0.20896001,-0.17393549,4.150353
-0.27764922,3.22857,-0.8811697,-0.28490585,-0.2403714,-0.34404618,-0.5324172,-0.22972913,-0.33515695,-0.17391935
-0.009023488,-0.24081951,-0.34852308,-0.19765791,-0.35169828,-0.46413338,0.15640989,-0.29727158,-0.106541894,3.5464816
-0.2664111,-0.02972605,-0.34983867,-0.25988337,-0.03971398,-0.0029026978,-0.7624428,-0.19012095,-0.16498393,-0.2976138
-0.8498632,-0.0084089935,-0.06750479,-0.3680434,-0.053153645,-1.1232455,-0.32872635,0.0855698,0.39396483,3.9880884
-0.20022613,-0.48412502,-0.5465995,-0.11340833,-0.5573273,-0.419735,0.33849853,-0.2116373,-0.19576176,-0.010586372
-0.0066185594,-0.2967619,-0.14243536,-0.2677734,-0.29622173,-0.22623669,-0.3601011,-0.22521079,-0.24498278,-0.5127024
-0.50061196,-0.2902627,-0.09621838,-0.31018338,-0.45163634,-0.22085339,-0.24617626,-0.21597767,-0.21114865,0.00479796
-0.33085504,-0.5800428,-0.36047208,-0.56489986,-0.58509576,-0.2408549,0.6758678,-0.1632019,-0.14979468,-0.074716665
-0.37545913,-0.20946337,-0.015046317,0.19194256,-0.30222806,0.8565109,-0.5090396,-0.192783,-0.12649025,0.07865946
-0.83268446,-0.47593114,-0.42693728,-0.46561325,3.4421222,-0.103753656,-0.55553114,-0.2024674,-0.31754255,-0.6389146
0.47641027,-0.24260178,-0.28434038,-0.09291958,-0.14245711,-0.20237727,-0.13658297,-0.2281892,-0.22081427,-0.09610144
-0.3092922,0.14899287,0.03354922,0.15962288,-0.59519553,2.6700315,-0.39801547,-0.24283616,-0.28125802,-0.055439197
-0.39789352,-0.33059412,-0.44913405,-0.315946,1.6724331,-0.2665693,-0.44680995,-0.16629638,-0.23196019,-0.6824302
-0.8796382,-0.095184915,0.00043651462,-0.029106691,-0.45142218,-0.5136013,0.2208256,-0.22841872,-0.067603454,-0.055210352
0.6947283,-0.25513703,-0.37759298,-0.39758784,-0.15854797,-0.45671532,-0.6054626,5.4435983,5.4387326,-0.15150787
-0.36287755,-0.39835492,-0.13972488,-0.117483914,-0.4068733,-0.7604729,3.8442242,-0.22674595,-0.24782291,-0.3140761
-0.2243154,3.7526374,-0.17083037,-0.47005194,-0.24266842,-0.33946693,-0.4885025,-0.3127899,-0.41771555,-0.2958834
-0.26232484,-0.7778121,-0.22355914,-1.0532103,3.138444,-0.3866341,-0.61071855,-0.20417687,-0.28575283,-0.68690914
0.2931443,-0.06426981,-0.4349738,0.09765218,-0.23036209,-0.32541633,-0.17863163,-0.18456298,-0.18054248,-0.16174194
-0.29785252,-0.42522234,-0.7115072,2.6779547,-0.45583537,-0.40964982,-0.69285554,-0.16742536,-0.22602993,-0.15401423
-0.032330498,-0.20964298,-0.43213376,-0.32893756,-0.3329965,0.5451793,-0.02848158,4.7276998,4.771898,-0.16136105
-0.0439706,-0.92048335,0.61001444,0.15770459,-0.49051154,0.24910365,-0.8162891,-0.23872475,0.09053122,4.0221395
-0.2364845,-0.08067172,-0.6150715,-0.19095236,1.9133315,-0.4826526,-0.07539211,-0.29338568,-0.38711408,-0.29099283
-0.07040337,-0.42005748,0.26461363,-0.16055255,-0.76741207,-1.243724,0.015893936,-0.2181703,-0.20948417,-0.08492994
-0.3699676,-0.21228161,-0.16776703,-0.2607874,-0.18764883,-0.5577509,-0.32517445,-0.12116678,-0.13722344,0.114307486
-0.2942918,-0.30768913,-0.16742787,-0.3981794,1.385797,-0.021976568,-0.35082164,0.16505556,0.3937075,-0.80156296
3.2384734,-0.3802646,-0.18698737,-0.3448025,-0.12187943,-0.8869388,-0.4018622,-0.070268475,-0.08568532,0.06029007
-0.1689346,-0.5168285,-0.2832559,-0.124522276,-0.0882555,-0.13654244,-0.22116953,-0.35750252,-0.30329803,-0.48966753
-0.54056716,-0.47442654,0.11628871,-0.3239152,-0.33358616,3.5382924,-0.34688973,-0.08279069,-0.124343686,-0.17028521
0.024778564,-0.20784286,-0.24164036,-0.09395269,-0.13178945,0.22820418,-0.013470992,-0.23347025,-0.16114922,-0.45887864
0.029212356,-0.30591685,3.7408195,-0.13454437,-0.031604417,0.055887513,-0.69687986,-0.17760463,-0.28839207,-0.52145976
-1.3207763,0.028179169,-0.43119702,-0.3269477,3.0678153,0.08546589,-0.7207444,-0.23254061,-0.3420875,-0.69378185
